pin,address,billing_city,current_delq,prior_years,state_description,neighborhood,council_district,ward,tact,public_works_division,pli_division,police_zone,fire_zone,longitude,latitude
0184K00225000000,5416 HALCHESS ST,"COPPELL, TX",2371.06,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90959501,40.36822255
0184K00264000000,5407 HALCHESS ST,"MC KEESPORT, PA",985.42,6,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9091559,40.36860328
0184K00328000000,5327 FREDANNA ST,"COPPELL, TX",222.46,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90827138,40.36913724
0184N00004000000,5601 RODGERS ST EXT,"DRAVOSBURG, PA",1568.28,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.912162,40.36757719
0184N00005000000,0 RODGERS ST,"DRAVOSBURG, PA",72.43,5,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9121396,40.3674484
0184N00006000000,0 RODGERS ST,"DRAVOSBURG, PA",70.53,5,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9121031,40.36738915
0184N00024000000,5612 RODGERS ST EXT,"PITTSBURGH, PA",205.51,4,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.912434,40.36693611
0184N00050000000,5711 INTERBORO AVE,"PITTSBURGH, PA",826.98,3,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91302623,40.36695375
0184N00095000000,5742 INTERBORO AVE,"PITTSBURGH, PA",1574.38,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91303578,40.36582845
0184N00171000000,5800 INTERBORO AVE,"PITTSBURGH, PA",628.98,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91294512,40.36539955
0184N00194000000,5745 LAUDER ST,"PITTSBURGH, PA",375.13,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91373352,40.36599068
0184N00232000000,1151 MARGRAY ST,"WEST MIFFLIN, PA",394.2,4,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91548776,40.36731912
0184N00242000000,1137 MARGRAY ST,"PITTSBURGH, PA",1265.61,10,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91596788,40.36737259
0184N00243000000,0 MARGRAY ST,"WINTER GARDEN, FL",17.16,10,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91609764,40.36737725
0184N00288000000,5754 LAUDER ST,"GREENSBORO, NC",1801.18,9,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91422631,40.36577008
0184N00291000000,5760 LAUDER ST,"PITTSBURGH, PA",979.71,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91410728,40.36562452
0184N00306000000,1167 MCELHINNY AVE,"PITTSBURGH, PA",935.49,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91469719,40.36565554
0184N00308000000,0 STOCK ST,"PITTSBURGH, PA",93.4,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91481478,40.36582785
0184N00336000000,1141 STOCK ST,"PITTSBURGH, PA",474.8,9,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91580929,40.36656796
0184P00107000000,0 KEEFE ST,",",19.06,20,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91096494,40.36728074
0184P00170000000,5600 MIFFLIN RD,"PITTSBURGH, PA",1646.42,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91030751,40.36702645
0184P00253000000,5720 HALCHESS ST,"PITTSBURGH, PA",1033.05,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90855281,40.36628326
0184P00259000000,5706 HALCHESS ST,"PITTSBURGH, PA",3255.46,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90873575,40.36648717
0184P00267000000,1621 MOHRBACH ST,"PITTSBURGH, PA",203.59,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90915232,40.3669928
0184P00296000000,5601 HALCHESS ST,"PITTSBURGH, PA",866.88,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90865646,40.36736006
0184P00300000000,0 W WAY,"PITTSBURGH, PA",19.06,20,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90832531,40.36745052
0184R00036000000,5812 FREDANNA ST,"PITTSBURGH, PA",583.23,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90730807,40.36542682
0184R00063000000,5809 FREDANNA ST,"PITTSBURGH, PA",844.01,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90693664,40.3658715
0184R00116000000,1721 COSMOS ST,"PITTSBURGH, PA",1827.86,3,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90691974,40.36725091
0184R00250000000,0 MCELHINNY AVE,"WEST MIFFLIN, PA",270.65,20,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90163724,40.36677497
0184R00318000000,1835 ORCHID PL,"PITTSBURGH, PA",1793.2,4,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90305586,40.36590431
0184R00320000000,1833 ORCHID PL,"PITTSBURGH, PA",743.36,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90318145,40.36615744
0184S00001000000,0 ORCHID ST,"PITTSBURGH, PA",356.43,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90206559,40.36552162
0184S00009000000,0 ROSE ARBOR AVE,"WEST MIFFLIN, PA",121.98,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90244757,40.3663649
0184S00050000000,1837 ORCHID PL,"PITTSBURGH, PA",1371.96,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90201582,40.3659373
0184S00052000000,0 ORCHID ST,"CAMP PENDLETON, CA",242.07,20,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.90357676,40.36548812
0185D00056000000,0 LOUGEAN AVE,"PITTSBURGH, PA",232.53,20,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9161419,40.37430467
0185D00088000000,5185 GLENHURST RD,"PITTSBURGH, PA",400,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91668858,40.37339981
0185D00091000000,5179 GLENHURST RD,"PITTSBURGH, PA",174,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91686596,40.37344404
0185D00095000000,5161 GLENHURST RD,"PITTSBURGH, PA",720.24,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91727819,40.37366927
0185D00103000000,5143 GLENHURST RD,"PITTSBURGH, PA",1439.04,4,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91774344,40.37409326
0185D00310000000,0 MIFFLIN RD,",",394.55,20,Commercial,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91876087,40.37271064
0185G00100000000,0 MIFFLIN RD,"MUNHALL, PA",245.88,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92085284,40.37110064
0185G00202000000,939 MIFFLINRIDGE RD,"PITTSBURGH, PA",1854.55,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92103709,40.37019161
0185H00067000000,1190 MIFFLIN RD,"MUNHALL, PA",1101.69,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91657835,40.37146275
0185H00188000000,0 OLLIE ST,"HOMESTEAD, PA",234.45,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92026571,40.3703797
0185H00199000000,0 MIFFLIN RD,"MUNHALL, PA",558.47,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91987489,40.37132873
0185H00204000000,5375 COX AVE,"PITTSBURGH, PA",600,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91764611,40.37031846
0185L00014000000,903 SESSION ST,"PITTSBURGH, PA",285.9,3,Residential,Lincoln Place,5,,42003488500,,,,,-79.92170943,40.36765325
0185L00048000000,918 MULDOWNEY AVE,"PITTSBURGH, PA",493.66,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92130242,40.36814824
0185L00058000000,5512 DELLAGLEN AVE,"PITTSBURGH, PA",611.83,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92083717,40.36801457
0185L00062000000,5518 DELLAGLEN AVE,"CARNEGIE, PA",186.11,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92063533,40.36787647
0185L00101000000,915 MULDOWNEY AVE,"PITTSBURGH, PA",664.85,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92169703,40.36853769
0185L00136000000,1017 ELWELL ST,"PITTSBURGH, PA",230.8,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92064002,40.36956666
0185M00042000000,5383 OLLIE ST,"PITTSBURGH, PA",967.89,3,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91971722,40.36999929
0185M00164000000,1033 MULDOWNEY AVE,"PITTSBURGH, PA",510.83,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91978408,40.36892686
0185M00170000000,1025 MULDOWNEY AVE,"PITTSBURGH, PA",508.91,6,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.92014847,40.36888856
0185M00181000000,1024 MULDOWNEY AVE,"PITTSBURGH,",1078.46,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9198883,40.36848366
0185M00196000000,1060 MULDOWNEY AVE,"PITTSBURGH, PA",577.17,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91884423,40.36853131
0185M00204000000,1076 MULDOWNEY AVE,"PITTSBURGH, PA",1116.58,8,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91821554,40.36850673
0185M00268000000,5600 COX AVE,"PITTSBURGH, PA",731.57,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91777648,40.36785663
0185M00269000000,0 COX AVE,"PITTSBURGH, PA",20.98,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91777948,40.36793593
0185M00345000000,5601 DELLAGLEN AVE,"PITTSBURGH, PA",1112.36,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91976779,40.36798617
0185R00065000000,0 BALTIMORE ST,"PITTSBURGH, PA",230.64,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9208495,40.36641789
0185S00014000000,924 STOCK ST,"PITTSBURGH, PA",1118.47,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91981287,40.36557687
0185S00030000000,5740 DELLAGLEN AVE,"PITTSBURGH, PA",755.99,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91919951,40.36552944
0185S00039000000,5722 DELLAGLEN AVE,"PITTSBURGH, PA",935.49,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9196069,40.36595117
0185S00041000000,0 DELLAGLEN AVE,"PITTSBURGH, PA",2.32,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91976814,40.36606606
0185S00046000000,5612 DELLAGLEN AVE,"PITTSBURGH, PA",21.49,1,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91992165,40.36620466
0185S00052000000,0 DELLAGLEN AVE,"WEST MIFFLIN, PA",230.64,6,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91993102,40.36677606
0185S00081000000,5633 DELLAGLEN AVE,"PITTSBURGH, PA",736.64,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91933241,40.36704281
0185S00178000000,1122 STOCK ST,"PITTSBURGH, PA",809.7,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91651584,40.36607488
0185S00198000000,0 OLLIE ST,"PITTSBURGH, PA",28.6,2,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.9182012,40.36594182
0185S00251000000,5639 OLLIE ST,"FINLEYVILLE, PA",31.73,4,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91824743,40.36674904
0185S00265000000,5722 COX AVE,"PITTSBURGH, PA",2306.26,0,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91765851,40.36643656
0185S00270000000,1105 STOCK ST,"GREENVILLE, SC",809.7,3,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91719672,40.36653319
0185S00295000000,1120 MARGRAY ST,"PITTSBURGH, PA",1115.02,7,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91649154,40.3669265
0185S00341000000,0 MARGRAY ST,"WINTER GARDEN, FL",55.28,10,Residential,Lincoln Place,5,31,42003310200,3,31,4,4-20,-79.91618009,40.36737289
0190D00002000000,2903 HOMEHURST AVE,"PITTSBURGH, PA",716.29,0,Residential,Overbrook,4,32,42003320700,5,32,3,4-25,-80.00355639,40.37485577
0231B00157000000,8609 PERSHING ST,"PITTSBURGH, PA",508.91,5,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87598879,40.46114265
0231B00159000000,8607 PERSHING ST,"BALTIMORE, MD",716.65,14,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87599646,40.46102947
0231B00169000000,0 THOMPSON DR,"PITTSBURGH, PA",89.59,20,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87651511,40.46089207
0231B00184000000,8529 PERSHING ST,"PITTSBURGH, PA",547.03,0,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87605378,40.46034687
0231B00190000000,8523 PERSHING ST,"GALLITZIN, PA",566.1,13,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87614898,40.46007867
0231C00014000000,8817 BRICELYN ST,"PITTSBURGH, PA",815.77,2,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87186596,40.46037601
0231C00015000000,8813 BRICELYN ST,"PITTSBURGH, PA",600.4,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87202303,40.46034627
0231C00016000000,8811 BRICELYN ST,"PITTSBURGH, PA",564.19,2,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87216295,40.4603133
0231C00019000000,8807 BRICELYN ST,"PITTSBURGH, PA",953,3,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87233627,40.46024535
0231C00021000000,8801 BRICELYN ST,"PITTSBURGH, PA",960.63,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87248412,40.4601278
0231C00045000000,8884 FRANKSTOWN AVE,"PITTSBURGH, PA",914.54,0,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87185731,40.46074109
0231E00002000000,0 BLACKADORE ST,",",78.16,19,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88276529,40.45771169
0231E00003000000,0 BLACKADORE ST,",",78.16,19,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88277435,40.45779583
0231E00005000000,0 BLACKADORE ST,",",78.16,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88279376,40.45795713
0231E00015000000,0 HALLAM ST,"PITTSBURGH, PA",72.43,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88263067,40.45871563
0231E00029000000,0 OZAN WAY,",",62.91,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88274405,40.4595463
0231E00030000000,1210 OZAN WAY,"PITTSBURGH, PA",146.78,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88274359,40.45963733
0231E00032000000,0 OZAN WAY,",",62.91,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88273583,40.45973194
0231E00033000000,1214 OZAN WAY,"PITTSBURGH, PA",37.89,2,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88272349,40.45980293
0231E00034000000,0 OZAN WAY,",",62.91,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88271696,40.45987064
0231E00035000000,0 OZAN WAY,"PITTSBURGH, PA",60.99,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88272328,40.4599371
0231E00075000000,1061 LAWNDALE ST,"PITTSBURGH, PA",606.11,15,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88207002,40.45769249
0231E00079000000,0 LAWNDALE ST,"PITTSBURGH, PA",60.99,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.8820721,40.45783608
0231E00085000000,0 LAWNDALE ST,"PITTSBURGH, PA",78.16,13,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88207696,40.45819269
0231E00087000000,0 LAWNDALE ST,"PITTSBURGH, PA",78.16,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88207924,40.45830739
0231E00089000000,0 LAWNDALE ST,"PITTSBURGH, PA",78.16,13,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88208283,40.45841876
0231E00091000000,0 LAWNDALE ST,"PITTSBURGH, PA",78.16,18,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88207999,40.4585303
0231E00093000000,0 LAWNDALE ST,"PITTSBURGH, PA",87.68,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88208675,40.45869473
0231E00106000000,0 LAWNDALE ST,"PITTSBURGH, PA",68.62,11,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88180509,40.45946687
0231E00110000000,0 LAWNDALE ST,"PITTSBURGH, PA",19.06,11,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88176938,40.45960526
0231E00137000000,0 FERNDALE ST,",",101.03,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88117714,40.45946563
0231E00147000000,0 LAWNDALE ST,"PITTSBURGH, PA",76.24,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.8814635,40.45887269
0231E00148000000,1116 LAWNDALE ST,"PITTSBURGH, PA",941.2,0,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88146099,40.45870313
0231E00164000000,1060 LAWNDALE ST,"PITTSBURGH, PA",531.78,0,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88144519,40.45773493
0231E00166000100,0 SILVERDALE ST,"PITTSBURGH, PA",7.62,18,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88104228,40.45760528
0231E00167000000,0 SILVERDALE ST,"PITTSBURGH, PA",11.44,7,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88104675,40.45766049
0231E00168000000,1061 SILVERDALE ST,"PITTSBURGH, PA",289.71,7,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88104301,40.45773031
0231E00169000000,1063 SILVERDALE ST,"PITTSBURGH, PA",64,1,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88104428,40.4578025
0231E00170000000,1065 SILVERDALE ST,"PITTSBURGH, PA",14.98,3,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88105049,40.45785919
0231E00171000000,1067 SILVERDALE ST,"PITTSBURGH, PA",409.8,10,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88104687,40.45793396
0231E00173000000,1071 SILVERDALE ST,"PITTSBURGH, PA",1.98,12,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88105008,40.45804463
0231E00175000000,1075 SILVERDALE ST,"GLEN ROCK, NJ",379.3,5,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88105035,40.45817309
0231E00190000000,0 SILVERDALE ST,"PITTSBURGH, PA",85.78,19,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88106527,40.45907064
0231E00197000000,0 SILVERDALE ST,"PITTSBURGH, PA",11.44,4,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88053667,40.45773265
0231E00198000000,1064 SILVERDALE ST,"PITTSBURGH, PA",123.34,2,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88054068,40.45779672
0231E00202000000,1068 SILVERDALE ST,"PITTSBURGH, PA",53,0,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88054581,40.45809072
0231E00218000000,0 SILVERDALE ST,"PITTSBURGH, PA",97.22,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88056111,40.45907978
0231E00263000000,1043 STONEVILLE ST,"COLUMBIA, SC",440.29,3,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88007861,40.45789516
0231E00271000000,0 STONEVILLE ST,"MONROEVILLE, PA",66.72,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88008315,40.45843337
0231E00272000000,1067 STONEVILLE ST,"PITTSBURGH, PA",182.99,0,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88008445,40.45851635
0231E00273000000,1069 STONEVILLE ST,"HOMESTEAD, PA",324.02,15,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.8800833,40.4586389
0231E00276000000,0 STONEVILLE ST,"HOMESTEAD, PA",66.72,14,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.88008961,40.45876335
0231E00305000000,0 STONEVILLE ST,"PITTSBURGH, PA",15.25,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87948936,40.45901933
0231E00312000000,1066 STONEVILLE ST,"PITTSBURGH, PA",55.51,18,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.8795093,40.45865545
0231E00313000000,0 STONEVILLE ST,",",60.99,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87950882,40.45852739
0231E00316000000,1054 STONEVILLE ST,"PITTSBURGH, PA",480.34,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87950968,40.45839923
0231E00327000000,1026 STONEVILLE ST,"COPPELL, TX",253.15,0,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87950147,40.45768974
0231E00344000000,1021 PERCHMENT ST,"PITTSBURGH, PA",770.02,2,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87903936,40.4581456
0231E00347000000,0 PERCHMENT ST,"PITTSBURGH, PA",80.05,20,Residential,Homewood North,9,13,42003130100,2,13,5,3-17,-79.87904978,40.45831208
0231E00364000000,257 CAIN WAY,"PITTSBURGH, PA",547.03,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87886469,40.45888455
0231F00003000000,8520 PERSHING ST,"PITTSBURGH, PA",623.27,9,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87546554,40.45985505
0231F00015000000,8511 DERSAM ST,",",93.41,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87594488,40.45950302
0231F00049000000,8436 PARK WAY,"PITTSBURGH, PA",707.14,14,Residential,East Hills,9,13,42003523100,2,13,5,3-17,-79.87729365,40.45958875
0231F00050000000,8442 PARK WAY,"DRAVOSBURG, PA",282.1,19,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87702919,40.45955906
0231F00055000000,8446 PARK WAY,"PITTSBURGH, PA",413.61,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87676226,40.4595308
0231F00058000000,0 PARK WAY,"PITTSBURGH, PA",85.78,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87643741,40.45948446
0231F00098000000,8451 DERSAM ST,"PITTSBURGH, PA",507,5,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87636128,40.45917588
0231F00099000000,8445 PARK WAY,"PITTSBURGH, PA",42.94,13,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87662093,40.4591113
0231F00128000000,0 HANSELL AVE,"PITTSBURGH, PA",66.72,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87812663,40.45880115
0231F00129000000,0 CAIN WAY,"PITTSBURGH, PA",66.72,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87801967,40.45878455
0231F00130000000,266 CAIN WAY,"MURRYSVILLE, PA",203.95,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87791347,40.4587758
0231F00131000000,0 CAIN WAY,"PITTSBURGH, PA",66.72,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.8778054,40.45876046
0231F00132000000,0 CAIN WAY,"PITTSBURGH, PA",66.72,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87769425,40.45874881
0231F00133000000,0 CAIN WAY,"PITTSBURGH, PA",66.72,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87759152,40.45873982
0231F00134000000,270 CAIN WAY,"PITTSBURGH, PA",259.24,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87747766,40.45872557
0231F00137000000,8435 DERSAM ST,"PITTSBURGH, PA",382.76,10,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87705682,40.45871875
0231F00160000000,0 STANDARD AVE,",",125.8,20,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.87855298,40.45850587
0231F00161000000,92 CAIN WAY,"HOPE MILLS, NC",594.7,1,Residential,East Hills,9,13,42003130600,2,13,5,3-17,-79.878311,40.45840478
